Customer_ID,First_Name,Last_Name,Address,Last_Purchase_ID,Phone_Number
19630,Rob,Williams,"10035, New York, New York City",TEC-PH-10002115,483|214|6527
19645,Robert,Barroso...,"30318, Georgia, Atlanta",OFF-PA-10001752,240-829-3761
19660,Robert,Dilbeck,"19134, Pennsylvania, Philadelphia",OFF-LA-10004484,861|573|9844
19675,Robert,Marley,"10011, New York, New York City",FUR-CH-10001797,N/a
19690,Robert,..Waldorf,"19134, Pennsylvania, Philadelphia",OFF-AP-10000159,107/952/0345
19705,Roger,Barcio,"10009, New York, New York City",OFF-AR-10000390,987-425-0829
19720,Roger,//Demir,"10024, New York, New York City",FUR-FU-10004018,625|238|4726
19735,Roland,Fjeld,"10024, New York, New York City",OFF-LA-10004093,452-751-1990
19750,Roland,Murray,"10011, New York, New York City",FUR-FU-10002554,078/863/7142
19765,Roland,Schwarz,"10550, New York, Mount Vernon",OFF-AP-10001154,816-342-5405
19780,Rose,1O'Brian,"22204, Virginia, Arlington",TEC-PH-10001615,
19795,Ross,Baird,"19120, Pennsylvania, Philadelphia",FUR-FU-10000576,335-017-2586
19810,Ross,DeVincentis,"10035, New York, New York City",OFF-PA-10003441,973|654|1049
19825,Roy,Collins,"22304, Virginia, Alexandria",OFF-ST-10002444,609-786-0313
19840,Roy,Franz?sisch...,"10024, New York, New York City",OFF-AP-10004249,N/a
19855,Roy,Phan,"32712, Florida, Apopka",OFF-BI-10000069,149/916/8753
19870,Roy,Skaria,"19120, Pennsylvania, Philadelphia",OFF-FA-10002988,843-269-4997
19885,Ruben,..Ausman,"30605, Georgia, Athens",TEC-AC-10001539,
19900,Ruben,Dartt,"19120, Pennsylvania, Philadelphia",TEC-AC-10003023,307-535-2178
19915,Russell,Applegate,"10011, New York, New York City",OFF-PA-10004092,899|721|0451
19930,Russell,//D'Ascenzo,"60623, Illinois, Chicago",FUR-CH-10000422,
19945,Ryan,Akin,"33178, Florida, Miami",FUR-TA-10001857,423|253|9042
19960,Ryan,Crowe,"21215, Maryland, Baltimore",TEC-PH-10001644,180/804/6549
19975,Sally,//Hughsby,"10011, New York, New York City",OFF-BI-10001191,920-156-3892
19990,Sally,Knutson,"10024, New York, New York City",OFF-AP-10000026,647|075|6129
20005,Sally,Matthias,"10009, New York, New York City",OFF-BI-10000315,N/a
20020,Sam,Craven,"19140, Pennsylvania, Philadelphia",OFF-ST-10001526,
20035,Sam,Zeldin,"10011, New York, New York City",OFF-BI-10000962,N/a
20050,Sample,Company A,"33012, Florida, Hialeah",FUR-BO-10001619,474-872-4383
20065,Sandra,Flanagan,"19140, Pennsylvania, Philadelphia",FUR-CH-10002774,541|386|7945
20080,Sandra,Glassco,"64055, Missouri, Independence",OFF-AP-10001058,368-271-4613
20095,Sanjit,Chand...,"2169, Massachusetts, Quincy",OFF-PA-10004675,024/639/8532
20110,Sanjit,..Engle,"10009, New York, New York City",OFF-AP-10004487,739-965-2307
20125,Sanjit,1122Jacobs,"10009, New York, New York City",OFF-PA-10003441,483|214|6528
20140,Saphhira,//Shifley,"2886, Rhode Island, Warwick",OFF-PA-10002552,240-829-3762
20155,Sara,Luxemburg,"10011, New York, New York City",OFF-AR-10002956,861|573|9845
20170,Sarah,Bern,"10035, New York, New York City",FUR-CH-10000595,N/a
20185,Sarah,Brown,"10024, New York, New York City",FUR-BO-10002213,107/952/0346
20200,Sarah,Foster,"10009, New York, New York City",OFF-AR-10002833,987-425-0830
20215,Sarah,Jordon,"38401, Tennessee, Columbia",OFF-BI-10002824,625|238|4727
20230,Scot,Coram,"1852, Massachusetts, Lowell",OFF-PA-10003656,452-751-1991
20245,Scot,Wooten,"12180, New York, Troy",FUR-CH-10003535,078/863/7143
20260,Scott,Cohen,"10009, New York, New York City",OFF-BI-10001071,816-342-5406
20275,Scott,Williamson,"10009, New York, New York City",OFF-BI-10002557,
20290,Sean,Braxton,"19134, Pennsylvania, Philadelphia",FUR-FU-10000758,335-017-2587
20305,Sean,Christensen,"19140, Pennsylvania, Philadelphia",FUR-CH-10003379,973|654|1050
20320,Sean,Miller,"18103, Pennsylvania, Allentown",OFF-BI-10004519,609-786-0314
20335,Sean,O'Donnell,"11550, New York, Hempstead",FUR-CH-10002372,N/a
20350,Sean,Wendt...,"44105, Ohio, Cleveland",OFF-BI-10001670,149/916/8754
20365,Seth,..Vernon,"10035, New York, New York City",FUR-CH-10001215,843-269-4998
20380,Shahid,1122Collister,"10035, New York, New York City",FUR-FU-10000010,
20395,Shahid,//Hopkins,"10011, New York, New York City",OFF-SU-10002573,307-535-2179
20410,Shahid,Shariari,"19120, Pennsylvania, Philadelphia",FUR-TA-10002958,899|721|0452
20425,Sharelle,Roach,"10035, New York, New York City",OFF-AR-10002818,
20440,Shaun,Chance...,"10009, New York, New York City",OFF-BI-10004828,423|253|9043
20455,Shaun,Weien,"14609, New York, Rochester",OFF-BI-10000545,180/804/6550
20470,Sheri,Gordon,"10011, New York, New York City",FUR-TA-10000577,920-156-3893
20485,Shirley,..Daniels,"10801, New York, New Rochelle",TEC-MA-10000029,647|075|6130
20500,Shirley,Jackson,"19711, Delaware, Newark",OFF-BI-10002133,N/a
20515,Shirley,//Schmidt,"19711, Delaware, Newark",OFF-AP-10000576,
20530,Shui,Tom,"10035, New York, New York City",OFF-BI-10002026,N/a
20545,Sibella,Parks,"10011, New York, New York City",OFF-ST-10001522,474-872-4384
20560,Skye,Norling,"48066, Michigan, Roseville",OFF-BI-10000773,541|386|7946
20575,Sonia,12Cooley,"2920, Rhode Island, Cranston",OFF-BI-10002735,368-271-4614
20590,Sonia,Sunley,"53711, Wisconsin, Madison",OFF-BI-10004970,024/639/8533
20605,Speros,Goranitis,"10009, New York, New York City",FUR-FU-10002878,739-965-2308
20620,Stefania,Perrino,"10011, New York, New York City",OFF-ST-10003282,483|214|6529
20635,Stefanie,Holloman...,"38301, Tennessee, Jackson",FUR-FU-10003930,240-829-3763
20650,Stephanie,Phelps,"10009, New York, New York City",OFF-AR-10004165,861|573|9846
20665,Stephanie,Ulpright,"10009, New York, New York City",OFF-LA-10001474,N/a
20680,Steve,..Carroll,"31907, Georgia, Columbus",TEC-AC-10000158,107/952/0347
20695,Steve,Chapman,"33012, Florida, Hialeah",OFF-SU-10004664,987-425-0831
20710,Steve,Nguyen,"39212, Mississippi, Jackson",OFF-AR-10003856,625|238|4728
20725,Steven,//Cartwright,"10024, New York, New York City",TEC-PH-10001425,452-751-1992
20740,Steven,Roelle,"10024, New York, New York City",OFF-PA-10000482,078/863/7144
20755,Steven,Ward,"10009, New York, New York City",FUR-BO-10004695,816-342-5407
20770,Stewart,//Carmichael,"19134, Pennsylvania, Philadelphia",FUR-CH-10004287,
20785,Stewart,Visinsky,"05408, Vermont, Burlington",FUR-CH-10000595,335-017-2588
20800,Stuart,Calhoun,"39212, Mississippi, Jackson",TEC-AC-10002323,973|654|1051
20815,Stuart,Van,"33142, Florida, Miami",OFF-PA-10002319,609-786-0315
20830,Sue,Ann Reed,"2149, Massachusetts, Everett",OFF-LA-10002475,N/a
20845,Sung,Chung,"60004, Illinois, Arlington Heights",OFF-AR-10003394,149/916/8755
20860,Sung,Pak,"19134, Pennsylvania, Philadelphia",FUR-FU-10001488,843-269-4999
20875,Sung,Shariari,"1453, Massachusetts, Leominster",OFF-LA-10001641,
20890,Susan,Gilcrest,"10009, New York, New York City",OFF-AR-10001231,307-535-2180
20905,Susan,MacKendrick,"43055, Ohio, Newark",FUR-FU-10001876,899|721|0453
20920,Susan,Pistek,"43229, Ohio, Columbus",FUR-FU-10003424,
20935,Susan,Vittorini,"10009, New York, New York City",TEC-AC-10001432,423|253|9044
20950,Suzanne,McNair,"10009, New York, New York City",OFF-AP-10000595,180/804/6551
20965,Sylvia,Foulston,"19134, Pennsylvania, Philadelphia",OFF-BI-10004094,920-156-3894
20980,Tamara,Chand...,"11561, New York, Long Beach",OFF-BI-10002437,647|075|6131
20995,Tamara,..Dahlen,"10011, New York, New York City",OFF-SU-10001218,N/a
21010,Tamara,3Manning,"13021, New York, Auburn",OFF-AR-10004685,
21025,Tamara,//Willingham,"10011, New York, New York City",OFF-BI-10003984,N/a
21040,Tanja,Norvell,"10009, New York, New York City",TEC-AC-10002402,474-872-4385
21055,Ted,Butterfield,"12180, New York, Troy",FUR-CH-10003968,541|386|7947
21070,Ted,Trevino...,"14609, New York, Rochester",OFF-BI-10002897,368-271-4615
21085,Thais,Sissman,"32174, Florida, Ormond Beach",OFF-BI-10000145,024/639/8534
21100,Thea,Hendricks,"24153, Virginia, Salem",OFF-AR-10003514,739-965-2309
21115,Thea,..Hudgings,"19140, Pennsylvania, Philadelphia",FUR-FU-10001847,483|214|6530
21130,Theone,Pippenger,"19134, Pennsylvania, Philadelphia",OFF-SU-10004115,240-829-3764
21145,Theresa,//Coyne,"8701, New Jersey, Lakewood",FUR-CH-10003606,861|573|9847
21160,Theresa,Swint,"17403, Pennsylvania, York",FUR-CH-10002965,N/a
21175,Thomas,Boland,"10035, New York, New York City",OFF-BI-10003305,107/952/0348
21190,Thomas,Brumley,"10011, New York, New York City",FUR-CH-10004477,987-425-0832
21205,Thomas,12Seio,"28806, North Carolina, Asheville",OFF-ST-10002301,625|238|4729
21220,Thomas,Thornton,"10035, New York, New York City",OFF-BI-10002393,452-751-1993
21235,Tiffany,House,"10024, New York, New York City",FUR-TA-10001676,078/863/7145
21250,Tim,Brockman,"10024, New York, New York City",OFF-PA-10002245,816-342-5408
21265,Tim,Taslimi...,"10024, New York, New York City",OFF-AP-10004532,
21280,Toby,Braunhardt,"10009, New York, New York City",OFF-BI-10004506,335-017-2589
21295,Toby,Carlisle,"10035, New York, New York City",OFF-LA-10004544,973|654|1052
21310,Toby,..Gnade,"10035, New York, New York City",TEC-PH-10000193,609-786-0316
21325,Toby,Ritter,"37211, Tennessee, Nashville",OFF-PA-10000552,N/a
21340,Toby,Swindell,"10024, New York, New York City",FUR-FU-10002456,149/916/8756
21355,Todd,//Boyes,"10009, New York, New York City",FUR-FU-10000397,843-269-5000
21370,Todd,Sumrall,"10035, New York, New York City",FUR-CH-10000785,
21385,Tom,Ashbrook,"10024, New York, New York City",OFF-EN-10002500,307-535-2181
21400,Tom,//Boeckenhauer,"10024, New York, New York City",TEC-MA-10001127,899|721|0454
21415,Tom,Prescott,"11520, New York, Freeport",FUR-FU-10004017,
21430,Tom,Stivers,"19601, Pennsylvania, Reading",FUR-BO-10002545,423|253|9045
21460,Tonja,Turnell...,"28205, North Carolina, Charlotte",TEC-PH-10003171,180/804/6552
21475,Tony,..Chapman,"20016, District of Columbia, Washington",OFF-AR-10000034,920-156-3895
21490,Tony,1122Molinari,"10701, New York, Yonkers",FUR-FU-10004018,647|075|6132
21505,Tony,//Sayre,"3301, New Hampshire, Concord",FUR-FU-10004188,N/a
21520,Tracy,Blumstein,"10009, New York, New York City",OFF-ST-10000563,
21535,Tracy,Collins,"10024, New York, New York City",FUR-FU-10000672,N/a
21550,Tracy,Hopkins,"10009, New York, New York City",FUR-FU-10002253,474-872-4386
21565,Tracy,Poddar,"75019, Texas, Coppell",TEC-PH-10003215,541|386|7948
21580,Tracy,Zic,"80027, Colorado, Louisville",FUR-CH-10000665,368-271-4616
21595,Troy,Blackwell,"45503, Ohio, Springfield",FUR-BO-10004015,024/639/8535
21610,Troy,Staebel,"10024, New York, New York City",OFF-BI-10001036,739-965-2310
21625,Trudy,Brown,"10009, New York, New York City",FUR-FU-10000732,483|214|6531
21640,Trudy,Glocke,"33614, Florida, Tampa",FUR-CH-10002965,240-829-3765
21655,Trudy,Schmidt,"53209, Wisconsin, Milwaukee",OFF-AP-10001205,861|573|9848
21670,Valerie,Dominguez,"10011, New York, New York City",FUR-FU-10000965,N/a
21685,Valerie,Mitchum,"05408, Vermont, Burlington",TEC-PH-10002555,107/952/0349
21700,Valerie,Takahito,"19143, Pennsylvania, Philadelphia",FUR-BO-10004218,987-425-0833
21715,Vicky,Freymann...,"47201, Indiana, Columbus",OFF-PA-10001745,625|238|4730
21730,Victor,..Preis,"10011, New York, New York City",OFF-ST-10001809,452-751-1994
21745,Victoria,22Brennan,"14609, New York, Rochester",FUR-FU-10003806,078/863/7146
21760,Victoria,//Pisteka,"10035, New York, New York City",FUR-FU-10003976,816-342-5409
21775,Victoria,Wilson,"10011, New York, New York City",OFF-ST-10000142,
21790,Vivek,Gonzalez,"32216, Florida, Jacksonville",FUR-BO-10000468,335-017-2590
21805,Vivek,Grady...,"19140, Pennsylvania, Philadelphia",OFF-AR-10004165,973|654|1053
21820,Vivek,Sundaresam,"27604, North Carolina, Raleigh",OFF-AR-10001955,609-786-0317
21835,Vivian,Mathis,"19711, Delaware, Newark",OFF-BI-10000962,N/a
21850,William,..Brown,"10011, New York, New York City",OFF-BI-10002225,149/916/8757
21865,Xylona,Preis,"2149, Massachusetts, Everett",OFF-AR-10001958,843-269-5001
21880,Yana,//Sorensen,"19711, Delaware, Newark",OFF-ST-10002615,
21895,Yoseph,Carroll,"19711, Delaware, Newark",FUR-FU-10002379,307-535-2182
21910,Zuschuss,Carroll,"10024, New York, New York City",OFF-AR-10004456,899|721|0455
21925,Zuschuss,Donatelli,"32216, Florida, Jacksonville",OFF-PA-10004965,
